direction,time_bin,time_low,time_high,samples,A_mean,A_se,B_mean,B_se,AB_mean,B2_mean,gamma_hat_mean,gamma_hat_sample_ls,predicted_reduction_gamma1_mean_residual,predicted_reduction_gamma1_sample_ls,B_positive_fraction,direction_rms,euclidean_B_mean,euclidean_cosine_mean
v300,high_noise,0.0,0.5,2082,-0.0010556674468569015,0.0007511129663238108,-2.558996258968354e-05,4.505863862149868e-05,-4.500231386982514e-07,4.22566942909921e-06,41.2531844529733,-0.1064974783875092,5.337413475908866e-08,-5.125715706495292e-06,0.49375600384245916,4.562072890038922,-7.402549257575321,-0.030451650498334495
v300,low_noise,0.5,1.0,2014,-0.0005618475420969745,0.0002898519632384771,-0.000288461567830407,3.490772334016778e-05,-1.4345062406260371e-06,2.536149512636885e-06,1.9477379476329313,-0.5656236879877609,2.4093276963473125e-07,-5.405161993888945e-06,0.40367428003972194,7.871550716775797,-17.24682353191307,-0.03640722908152575
v300,q0,0.0,0.25,994,-0.002382012566652756,0.0015318882581420497,-5.61943451827228e-05,8.587898799989069e-05,-3.9459721679539545e-07,7.3267319802566925e-06,42.38883038688947,-0.053857192791917946,2.6455346836962247e-07,-8.115926413847924e-06,0.48390342052313884,2.919190655444354,-3.931793890563655,-0.025097180617660135
v300,q1,0.25,0.5,1088,0.00015608535560364972,0.0003247554107597778,2.3702913602071076e-06,3.579204918710747e-05,-5.00660423966119e-07,1.3925295615895235e-06,65.85070435813914,-0.3595330668561411,7.343172585520991e-10,-2.3938504095217757e-06,0.5027573529411765,5.6605169404592335,-10.573441568981199,-0.03534350992975943
v300,q2,0.5,0.75,1017,-0.0006061631504738394,0.000379598220923697,-0.00019766198421151133,4.4083427956266966e-05,-3.60660230975883e-06,2.0135124583038163e-06,3.0666653119560157,-1.7911994012676897,2.0056056215468827e-07,-9.226717077821475e-06,0.4424778761061947,8.04309112222529,-17.154367016128383,-0.03696479624293895
v300,q3,0.75,1.0,997,-0.0005166429546152577,0.00043939124605304103,-0.00038108260748980204,5.418293058494976e-05,7.811624678073128e-07,3.0692707606376187e-06,1.3557243087486834,0.25451077103573355,2.4854333484080916e-07,-1.506945825023061e-06,0.3640922768304915,7.692629082292264,-17.34113474209665,-0.035838477022190514
v400,overall,0.0,1.0,4096,-0.0008128565854832459,0.0004074946269409231,-0.00013234391300009918,2.6452617637031292e-05,1.882728744910712e-07,2.882954223797941e-06,6.142002054016921,0.06530553726345492,1.97638331153327e-07,-2.5064084748158133e-06,0.451416015625,5.319000997571289,-9.832972320211411,-0.03127220744411146
v400,high_noise,0.0,0.5,2082,-0.0010556674468569015,0.0007511129663238108,-4.343904395496237e-05,4.332067734146253e-05,1.6855705559443797e-06,3.907260289097099e-06,24.30227166029294,0.43139448903566296,8.982741871195884e-08,-5.361191772082323e-07,0.4942363112391931,3.891959355715456,-6.162058252229299,-0.027670898528129213
v400,low_noise,0.5,1.0,2014,-0.0005618475420969745,0.0002898519632384771,-0.00022425053531984835,2.968434315366767e-05,-1.3595790484412947e-06,1.8240638424906688e-06,2.505445711849079,-0.7453571617234936,2.0170092157553657e-07,-4.5432219393732654e-06,0.407149950347567,6.471475827566379,-13.62782986218696,-0.034995109709789224
v400,q0,0.0,0.25,994,-0.002382012566652756,0.0015318882581420497,-0.00010025158178290389,8.419358534878599e-05,3.8927127900340796e-06,7.0489902748361e-06,23.760348956997362,0.5522369358247683,4.675506756174128e-07,7.364353052314102e-07,0.4818913480885312,2.5616197381024075,-3.0160536100447057,-0.01978640729241188
v400,q1,0.25,0.5,1088,0.00015608535560364972,0.0003247554107597778,8.465057700344487e-06,3.0885354623400665e-05,-3.308810807147777e-07,1.0369665337436363e-06,18.438782242121967,-0.31908559239634987,2.570885880857203e-09,-1.6987286951731682e-06,0.5055147058823529,4.794897472712229,-9.036257346283973,-0.03487419291076069
v400,q2,0.5,0.75,1017,-0.0006061631504738394,0.000379598220923697,-0.00012803292362470543,3.820951343459692e-05,-4.1840253121643934e-06,1.4997188171110718e-06,4.73443184231773,-2.7898731845107716,1.3882525116556613e-07,-9.867769441439863e-06,0.45722713864306785,6.606383193020587,-13.563896950836144,-0.03554937590939934
v400,q3,0.75,1.0,997,-0.0005166429546152577,0.00043939124605304103,-0.0003223982896768798,4.537853541440054e-05,1.5215261172622062e-06,2.154915287637158e-06,1.6024990552308993,0.7060723574570504,2.2918895269656052e-07,8.881369468872568e-07,0.35606820461384153,6.330901019120593,-13.693045279282027,-0.03442972483014681
v500,overall,0.0,1.0,4096,-0.0008128565854832459,0.0004074946269409231,-8.844588122158825e-05,2.212561940842647e-05,-1.7721448753637649e-06,2.0125013989808345e-06,9.190440235953467,-0.8805682700450344,1.3596496011461065e-07,-5.556791149708448e-06,0.4599609375,4.404499605723321,-7.74513122425742,-0.02936247895146568
v500,high_noise,0.0,0.5,2082,-0.0010556674468569015,0.0007511129663238108,9.11950852585944e-06,3.7653550187359085e-05,-2.07689384335797e-06,2.950503826038362e-06,-115.75924775588862,-0.703911591311716,-1.9337501999920648e-08,-7.1042915127542215e-06,0.5172910662824207,3.350184692979558,-5.129990408724884,-0.02592487496663745
v500,low_noise,0.5,1.0,2014,-0.0005618475420969745,0.0002898519632384771,-0.00018930543507173032,2.2366144692535828e-05,-1.457106468529637e-06,1.0428285821318916e-06,2.9679419499185697,-1.397263647636913,1.7688503905360307e-07,-3.957041519191178e-06,0.40069513406156904,5.2774561712825,-10.448568750542792,-0.03291614900926725
v500,q0,0.0,0.25,994,-0.002382012566652756,0.0015318882581420497,-2.1033658665752223e-05,7.357267998087826e-05,-3.733212140367206e-06,5.3754910796886056e-06,113.24765721958,-0.6944876449471228,9.976246373214582e-08,-1.284191536042329e-05,0.5070422535211268,2.2468839673533747,-2.497636219310449,-0.017095373802719555
v500,q1,0.25,0.5,1088,0.00015608535560364972,0.0003247554107597778,3.666753075790171e-05,2.5980033218089448e-05,-5.636765756859252e-07,7.350283387880468e-07,4.256773019001666,-0.7668773378388983,1.0102021343028035e-08,-1.8623814901598865e-06,0.5266544117647058,4.106758327598729,-7.534916938392117,-0.03399153319911391
v500,q2,0.5,0.75,1017,-0.0006061631504738394,0.000379598220923697,-9.828538119929958e-05,2.9065142118268258e-05,-1.649804499513193e-06,8.679590222943063e-07,6.16737853663795,-1.900786162867698,1.0949393646908779e-07,-4.1675680213206965e-06,0.45132743362831856,5.398075015804064,-10.493120716824292,-0.03379868302438221
v500,q3,0.75,1.0,997,-0.0005166429546152577,0.00043939124605304103,-0.0002821513676577504,3.385530073995333e-05,-1.260542880254535e-06,1.2212060569110534e-06,1.8310843534238883,-1.0322114545050498,2.11933638199733e-07,-3.7422918174201826e-06,0.34904714142427284,5.151508760154289,-10.403123063774203,-0.03201591120247497
v600,overall,0.0,1.0,4096,-0.0008128565854832459,0.0004074946269409231,-0.0001598598438194987,2.0181598216037045e-05,-2.1330467137019905e-06,1.6934360020027775e-06,5.084807829545113,-1.2595968853734645,2.3433108394001087e-07,-5.959529429406824e-06,0.421630859375,3.705995722410634,-6.3670177473759395,-0.028890035632863645
v600,high_noise,0.0,0.5,2082,-0.0010556674468569015,0.0007511129663238108,-0.0001320045740812912,3.4682687941058704e-05,-2.3422405749354414e-06,2.520636889480263e-06,7.99720353786225,-0.929225698755204,2.612806558092758e-07,-7.205118039350792e-06,0.47790585975024014,2.979350691220693,-4.478229705934966,-0.02601498802373237
v600,low_noise,0.5,1.0,2014,-0.0005618475420969745,0.0002898519632384771,-0.0001886556092588969,1.9969112397291806e-05,-1.916789703231265e-06,8.38305789625357e-07,2.978165050613135,-2.2865041932823673,1.7640044182499133e-07,-4.671885196087854e-06,0.3634558093346574,4.3308541442065165,-8.319578175518991,-0.031862155355908
v600,q0,0.0,0.25,994,-0.002382012566652756,0.0015318882581420497,-0.00030322575396892707,6.742396623397034e-05,-4.379602061438355e-06,4.606115142030551e-06,7.855574717762436,-0.950823400282534,1.3526292551034578e-06,-1.3365319264907471e-05,0.4386317907444668,2.0518580162757702,-1.8206988632139305,-0.016807282935850574
v600,q1,0.25,0.5,1088,0.00015608535560364972,0.0003247554107597778,2.442359945575845e-05,2.378107199952368e-05,-4.809011286267105e-07,6.153378241907532e-07,6.390759719360238,-0.7815237577165942,7.027820201971003e-09,-1.5771400814441677e-06,0.5137867647058824,3.624882857627772,-6.9061577001120895,-0.034427174473506725
v600,q2,0.5,0.75,1017,-0.0006061631504738394,0.000379598220923697,-5.66787673347305e-05,2.89357270692337e-05,-3.0732127157960277e-06,8.538852045081707e-07,10.694713011205637,-3.599093531039886,6.550067767860343e-08,-7.000310636100238e-06,0.4414945919370698,4.457751918549118,-8.573900343496774,-0.03334043434272995
v600,q3,0.75,1.0,997,-0.0005166429546152577,0.00043939124605304103,-0.00032327993045937556,2.684747816396356e-05,-7.371686362519639e-07,8.224138488672613e-07,1.5981287606722645,-0.8963475472443606,2.2953068344287494e-07,-2.2967511213712298e-06,0.283851554663992,4.197460048869031,-8.060154258935837,-0.0303542218257195
x800,overall,0.0,1.0,4096,-0.0008128565854832459,0.0004074946269409231,-0.001302956594743776,0.0001082015495102776,-5.023164774747878e-06,4.9640216808546924e-05,0.623855459776918,-0.10119143504391388,4.205378094863098e-07,-5.968654635804267e-05,0.43994140625,10.785729470595298,-30.45666591396366,-0.0602833345166431
x800,high_noise,0.0,0.5,2082,-0.0010556674468569015,0.0007511129663238108,-6.420888696903654e-05,5.9709025469533967e-05,-4.157755360581551e-06,7.423236811732944e-06,16.4411422886987,-0.5601000568929619,1.3144368237844985e-07,-1.5738747532895777e-05,0.5004803073967339,5.503681791564009,-15.01172457724867,-0.04881321672014962
x800,low_noise,0.5,1.0,2014,-0.0005618475420969745,0.0002898519632384771,-0.0025835289520362327,0.0002074230679122419,-5.9177935733051205e-06,9.328259632858998e-05,0.21747290335343408,-0.06343941749283612,-3.771523062733576e-06,-0.00010511818347520025,0.37735849056603776,14.327542735705986,-46.423084912494254,-0.07214072540656337
x800,q0,0.0,0.25,994,-0.002382012566652756,0.0015318882581420497,-0.00019879145836589955,0.00011561530863123526,-6.6719398740869564e-06,1.3312849336685762e-05,11.982469399003936,-0.5011654308819766,9.075294600223616e-07,-2.665672908485966e-05,0.46981891348088534,3.371640890585633,-6.349925874239602,-0.03700780886215609
x800,q1,0.25,0.5,1088,0.00015608535560364972,0.0003247554107597778,5.874614609022983e-05,4.331075933115916e-05,-1.8607889943826786e-06,2.0424694865462664e-06,2.6569463018716823,-0.9110486137686188,1.4887716525220333e-08,-5.764047475311613e-06,0.5284926470588235,6.897696099529732,-22.92516934819629,-0.05959867206100033
x800,q2,0.5,0.75,1017,-0.0006061631504738394,0.000379598220923697,-0.00023356243119677648,5.788040769818404e-05,1.2850884692509077e-06,3.458295270099482e-06,2.5952938893804656,0.37159593640306504,2.2860246898658584e-07,-8.881183315976899e-07,0.45132743362831856,10.38012149902028,-47.129916312420264,-0.07819988108418623
x800,q3,0.75,1.0,997,-0.0005166429546152577,0.00043939124605304103,-0.004980636225550502,0.0004009302083905294,-1.3265166730054848e-05,0.00018490878908333907,0.10373031299995293,-0.07173897355455715,-1.9660315980401558e-05,-0.00021143912254344873,0.30190571715145437,17.45756397739208,-45.70207434707324,-0.06596002197211757
internal_depth4,overall,0.0,1.0,4096,-0.0008128565854832459,0.0004074946269409231,-0.0008595892842873099,0.00013418267851798905,-3.2599291252242803e-06,7.446933276006436e-05,0.9456336884855303,-0.04377545768709346,6.585518834259701e-07,-8.09891910105128e-05,0.429443359375,23.76726602233176,-6.0249023445067,-0.003716963570657373
internal_depth4,high_noise,0.0,0.5,2082,-0.0010556674468569015,0.0007511129663238108,-0.0003543585394407371,0.00018390429284771427,6.015197731423557e-06,7.050663173326353e-05,2.9790941359082193,0.08531392840009566,6.225995747321148e-07,-5.847623627041622e-05,0.4687800192122959,15.806370501298556,-4.0615850476893405,-0.003220035712787668
internal_depth4,low_noise,0.5,1.0,2014,-0.0005618475420969745,0.0002898519632384771,-0.0013818784654047699,0.00019514250332245949,-1.2848218159752985e-05,7.856582905490016e-05,0.40658245725857095,-0.16353443111731078,-3.567780546206238e-07,-0.00010426226537440616,0.3887785501489573,29.84227664165746,-8.054508408048775,-0.004230669528991399
internal_depth4,q0,0.0,0.25,994,-0.002382012566652756,0.0015318882581420497,-0.0006326438365862526,0.00034208396549701716,1.6692456185379835e-05,0.00011660252759798369,3.7651715371260086,0.1431568983043939,2.613692913957159e-06,-8.321761522722421e-05,0.46981891348088534,10.403700250166539,-2.815516800347948,-0.0021750951554409836
internal_depth4,q1,0.25,0.5,1088,0.00015608535560364972,0.0003247554107597778,-0.00010011627348242601,0.0001615907081810277,-3.7395769958122223e-06,2.8393285695090863e-05,-1.5590408050000812,-0.13170638424769512,-4.127663651244134e-08,-3.587243968671531e-05,0.4678308823529412,19.473354023112215,-5.199996663367047,-0.004174696479334179
internal_depth4,q2,0.5,0.75,1017,-0.0006061631504738394,0.000379598220923697,-0.0005387859116145272,0.00024605801063134813,1.96981845274156e-06,6.18035475679447e-05,1.1250538245467654,0.03187225540048505,3.6289407267606564e-07,-5.78639106624616e-05,0.4631268436578171,31.1938260373623,-10.371477839576343,-0.00565002101479601
internal_depth4,q3,0.75,1.0,997,-0.0005166429546152577,0.00043939124605304103,-0.0022418836080373445,0.000301665928058494,-2.796350726196657e-05,9.566436493477352e-05,0.23045039125271646,-0.2923085025550823,-2.7095353696666856e-06,-0.0001515913794587067,0.31293881644934807,28.397417784359,-5.69106015141534,-0.0027828455961295233
internal_depth6,overall,0.0,1.0,4096,-0.0008128565854832459,0.0004074946269409231,-0.0008864436651663254,0.0001272228853663337,-1.948178985578547e-06,6.706607055854357e-05,0.9169861745593588,-0.029048652610084484,6.553207702671976e-07,-7.09624285297007e-05,0.43115234375,22.90287265270309,-5.77623134694295,-0.003926738353794223
internal_depth6,high_noise,0.0,0.5,2082,-0.0010556674468569015,0.0007511129663238108,-0.00038241510816038325,0.00017187324308093856,6.441428493972538e-06,6.161983803592799e-05,2.760527563712674,0.10453497930677465,6.611650467930377e-07,-4.873698104798261e-05,0.4654178674351585,15.070643200632128,-4.287736484743332,-0.003937119756880308
internal_depth6,low_noise,0.5,1.0,2014,-0.0005618475420969745,0.0002898519632384771,-0.001407490068188357,0.00018742795867463517,-1.0621050272780813e-05,7.269618779393863e-05,0.39918401898221095,-0.14610188780306843,-3.994386213738031e-07,-9.39382883395002e-05,0.3957298907646475,28.844423370629467,-7.314983235274432,-0.0039160064366019565
internal_depth6,q0,0.0,0.25,994,-0.002382012566652756,0.0015318882581420497,-0.0004997459085134909,0.00031076893914967107,1.821191178920197e-05,9.615103817850645e-05,4.766447360696006,0.18940941392011978,2.1310560953488928e-06,-5.972721460010275e-05,0.47585513078470826,10.194781792848985,-2.732265293478246,-0.0028182737563109063
internal_depth6,q1,0.25,0.5,1088,0.00015608535560364972,0.0003247554107597778,-0.00027522134386719484,0.000166118868877787,-4.312119663617584e-06,3.0072032023314958e-05,-0.5671266385464896,-0.14339302579467797,-1.6166283077451563e-07,-3.869627135055014e-05,0.45588235294117646,18.43018399476371,-5.708819539998384,-0.004959300753724042
internal_depth6,q2,0.5,0.75,1017,-0.0006061631504738394,0.000379598220923697,9.572323481071531e-05,0.0002492548937605012,-6.576196986607047e-06,6.313121303425825e-05,-6.332455768680157,-0.10416712542872357,-1.252107328554479e-07,-7.628360700747232e-05,0.49065880039331367,29.744627645264668,-9.033608023395931,-0.005126294987104872
internal_depth6,q3,0.75,1.0,997,-0.0005166429546152577,0.00043939124605304103,-0.002940858101438163,0.00027221461106872454,-1.4747044046139609e-05,8.245303767417429e-05,0.17567762088303568,-0.17885385987129782,-5.609899135532017e-06,-0.00011194712576645348,0.29889669007021064,27.896247580640022,-5.561882523619902,-0.002681439279268493
internal_depth8,overall,0.0,1.0,4096,-0.0008128565854832459,0.0004074946269409231,-0.0013441925350505812,0.00012140961234598275,-2.732130615579323e-06,6.216835737844306e-05,0.6047173781192429,-0.04394728654237681,3.784179372608596e-07,-6.763261860960156e-05,0.40576171875,20.332133212382683,-4.321889686623763,-0.0030025943870175846
internal_depth8,high_noise,0.0,0.5,2082,-0.0010556674468569015,0.0007511129663238108,-0.00020845012357847642,0.0001543153761079154,5.2904037588268605e-06,4.959879412024419e-05,5.064364696619949,0.10666395932935667,3.966565654903096e-07,-3.9017986602590555e-05,0.48895292987512007,13.442277230246656,-2.5708021722111303,-0.0023282637325344503
internal_depth8,low_noise,0.5,1.0,2014,-0.0005618475420969745,0.0002898519632384771,-0.0025182817608127074,0.00018490014490695023,-1.1025535068168035e-05,7.516231502669034e-05,0.22310749767557916,-0.14668966840966563,-3.5119621916014287e-06,-9.721338516302641e-05,0.31976166832174774,25.57251053370031,-6.1321003147305655,-0.0036996929086828712
internal_depth8,q0,0.0,0.25,994,-0.002382012566652756,0.0015318882581420497,-0.00034096103327119746,0.00027849981798316474,1.1322046604740528e-05,7.713546800254878e-05,6.986172419175314,0.14678133027424445,1.5080925057724384e-06,-5.44913747930675e-05,0.4798792756539235,9.31682854422487,-1.3031575927731975,-0.0010545525771334396
internal_depth8,q1,0.25,0.5,1088,0.00015608535560364972,0.0003247554107597778,-8.73877667452368e-05,0.0001499266034763989,-2.201228853258827e-07,2.4441207871153415e-05,-1.7861236351157515,-0.009006219597914446,-3.4916523072398074e-08,-2.4881453641805172e-05,0.49724264705882354,16.324043270905822,-3.7289259883520356,-0.0034919299903180935
internal_depth8,q2,0.5,0.75,1017,-0.0006061631504738394,0.000379598220923697,-0.0008874390921438701,0.00023909708802903425,-2.849122850488731e-06,5.886964432629235e-05,0.6830476095091484,-0.04839714734298566,2.8831760963000795e-07,-6.456789002726984e-05,0.4218289085545723,25.885144581328507,-7.062904491185439,-0.004503709681972436
internal_depth8,q3,0.75,1.0,997,-0.0005166429546152577,0.00043939124605304103,-0.004181839427850027,0.0002731161076824745,-1.9365967591116735e-05,9.178181964284357e-05,0.12354442668806032,-0.21100003972983708,-1.3166745244859004e-05,-0.00013051375482507716,0.2156469408224674,25.2496170970333,-5.182624038447109,-0.002879547413762624
internal_depth10,overall,0.0,1.0,4096,-0.0008128565854832459,0.0004074946269409231,-0.0006022954835325223,7.70339121599251e-05,-3.0943242468579265e-06,2.4663405584288926e-05,1.3495976770666818,-0.12546216443154434,6.163998509087785e-07,-3.085205407800482e-05,0.452392578125,12.782515059893226,-1.5640985802929208,-0.001065523503148116
internal_depth10,high_noise,0.0,0.5,2082,-0.0010556674468569015,0.0007511129663238108,-0.00021307711764615084,0.0001059277868269663,2.3468740895521023e-06,2.339567027996967e-05,4.954391435921377,0.10031232537763157,4.044752954738879e-07,-1.8701922100865156e-05,0.48703170028818443,8.279649236268646,-0.30642921924161637,0.0005907125023086029
internal_depth10,low_noise,0.5,1.0,2014,-0.0005618475420969745,0.0002898519632384771,-0.0010046552838182349,0.00011136289775116355,-8.719237323524106e-06,2.5973944265318077e-05,0.5592441020781269,-0.33569169296965573,1.1959396443212909e-07,-4.3412418912366246e-05,0.41658391261171795,16.168949854310803,-2.8642314550242096,-0.0027776800887294906
internal_depth10,q0,0.0,0.25,994,-0.002382012566652756,0.0015318882581420497,-0.0004652918623595206,0.00019549628672356882,4.908749357532061e-06,3.8167763053022897e-05,5.119394426056453,0.12860982580280628,2.0001656094252944e-06,-2.8350264337958543e-05,0.4688128772635815,6.0350848647049675,0.06598185452537038,0.0018269845616671247
internal_depth10,q1,0.25,0.5,1088,0.00015608535560364972,0.0003247554107597778,1.734701493205648e-05,9.543172591532182e-05,6.337309798353982e-09,9.899842875176552e-06,8.99782217372807,0.0006401424626894357,5.114311061610723e-09,-9.88716825557986e-06,0.5036764705882353,9.894794922898493,-0.646665071561823,-0.0005387492872156358
internal_depth10,q2,0.5,0.75,1017,-0.0006061631504738394,0.000379598220923697,6.230176077868205e-05,0.000128091742529782,-9.849849876807698e-06,1.667389592578115e-05,-9.729470610423771,-0.5907347581303946,-7.941157258347095e-08,-3.637359567939657e-05,0.5014749262536873,15.517704229949896,-2.9745934170138755,-0.0030138799261999927
internal_depth10,q3,0.75,1.0,997,-0.0005166429546152577,0.00043939124605304103,-0.0020930156793599244,0.00017664840007353485,-7.565944478299014e-06,3.546055325359195e-05,0.24684141629233036,-0.21336227960663945,-2.2180310247653414e-06,-5.0592442210190035e-05,0.3299899699097292,16.80728092179099,-2.7516556121521036,-0.002536742039875428
